record_id,barcode,food_name,food_name_id,brand,categories,ingredients_as_label,allergens,labels,origins,countries,packaging,quantity,serving_size,stores,manufacturing_places,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,source_url,source_api_url,accessed_at,source_type,license,verification_status,confidence_level,quality_flags
off-id-3451790397868,3451790397868,Elle & vire desserts lactes fruits cerise,,Elle & Vire,en:dairies | en:fermented-foods | en:fermented-milk-products | en:desserts | en:frozen-foods | en:dairy-desserts | en:fermented-dairy-desserts | en:fermented-dairy-desserts-with-fruits | en:yogurts | en:fruit-yogurts | en:cherry-yogurts | en:Produit laitier,"LAIT écrémé de vache, eau, sucre, cerise (6%), crème de LAIT de vache,
 fécule, additifs alimentaires : stabilisants : pectine, agar-agar, arôme naturel (goût
 cerise)",en:milk | en:Lait,en:french-milk | en:made-in-france | fr:triman,en:france,en:belgium | en:cote-d-ivoire | en:france | en:germany | en:indonesia | en:iraq | en:ireland | en:lebanon | en:luxembourg | en:morocco | en:spain | en:united-kingdom | en:world | en:Emirats Arabes Unis,en:plastic | en:pot-polymere-et-materiau-composite | fr:opercule-materiau-composite-et-etiquette-papier | fr:pot-plastique,4 x 125 g,125 g,"Métro, Toutes enseignes GMS","France, Normandie",400,76,2.3,1.6,16.3,12.8,0,2.2,0.1,0.04,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998009010613,8998009010613,Ultra Milk Full Cream,Ultra Milk Full Ceam,Ultra Jaya,en:dairies | en:milks-liquid-and-powder | en:milks | en:homogenized-milks | en:pasteurised-products | en:uht-milks | en:whole-milks,Fresh Milk (100%).,en:milk,en:halal | en:no-preservatives | en:fsc | en:fsc-mix | id:BPOM RI | id:NKV,en:indonesia,en:indonesia,en:box-carton,1 l,250 ml,Hypermart,"Indonesia, Kabupaten Bandung Barat",,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition
off-id-8994963002824,8994963002824,Chicken noodles,,indomie,en:plant-based-foods-and-beverages | en:plant-based-foods | en:cereals-and-potatoes | en:cereals-and-their-products | en:dried-products | en:dried-products-to-be-rehydrated | en:pastas | en:noodles | en:instant-noodles | en:instant-noodle-soups,"Noodles 94% [WHEAT flour, refined palm oil (refined palm oil, antioxidant E319), salt, acidity regulators (E452, E501, E500), thickener: E412, colour: E101]
Seasoning Powder 5,6% [Salt, flavour enhancers (E621, E631, E627), sugar, flavouring (contains _soybean_, _celery_), white pepper, garlic, anticaking agent: E551, ginger],
Chili Powder 0,4%.",en:celery | en:gluten | en:soybeans,,,en:france | en:indonesia | en:poland,en:plastic,70 g,70 g,Carrefour,Serbia,1830.28571428571,444.285714285714,14.2857142857143,6.42857142857143,67.1428571428571,2.85714285714286,,9.42857142857143,4.91785714285714,1.96714285714286,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8997240600010,8997240600010,Oat Milk,,Oatside,en:dairies | en:milks-liquid-and-powder | en:milks,,,en:fsc | en:fsc-mix,,en:indonesia,,,1 serving (200 g),,,544,130,6,0.5,16,6,2,1,0.0002375,9.5e-05,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-3451790019135,3451790019135,Elle & vire creme dessert cafe,,"Elle & Vire, Savencia",en:dairies | en:desserts | en:dairy-desserts | en:creams | en:entremets-mousses-and-creamy-puddings | en:creamy-puddings | en:coffee-creamy-puddings | en:Produit laitier,"LAIT de vache écrémé 72%, sucre, CRÈME 7,5%, fécule, sirop de glucose,
 extrait de café 1%, colorant : caramel ordinaire, épaississant : carraghénanes,
 arôme naturel (goût café), sel",en:milk | en:Lait,,,en:belgium | en:cote-d-ivoire | en:germany | en:indonesia | en:iraq | en:ireland | en:lebanon | en:luxembourg | en:morocco | en:spain | en:united-kingdom | en:Emirats Arabes Unis,en:pot-pp-et-etiquette-pp,4 x 100 g,100 g,,France,433,103,2.8,1.9,16.9,12.3,0,2.5,0.16,0.064,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8992760121014,8992760121014,oreo (w) vanilla 27.6g,,Oreo,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits | en:filled-biscuits,"WHEAT FLOUR, SUGAR, NON HYDROGENATED VEGETABLE OIL (PALM - CONTAINS ANTIOXIDANT TBHQ), COCOA POWDER, FRUCTOSE SYRUP, LEAVENING AGENTS/RAISING AGENTS (SODIUM BICARBONATE (E500ii), AMMONIUM BICARBONATE (E503ii)), CORNSTARCH, SALT, EMULSIFIER (SOY LECITHIN (E322)), FLAVOR (VANILLIN)",en:gluten | en:soybeans,en:halal,,en:france | en:indonesia | en:philippines | en:thailand,,27g,27.6 g,,,2036.2,481.884057971014,20.6,9.9,69.3,38.2,2,4.7,0,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8996001440124,8996001440124,Energen Minuman Serbuk Sereal Susu Vanilla 34g,Energen Minuman Serbuk Sereal Susu Vanilla 34g,Energen,en:beverages-and-beverages-preparations | en:beverages | en:hot-beverages,"Gula, Krimer Nabati, Tepung Terigu (9,63%), Susu Bubuk (9,5%), Jagung, Oat (1,88%), Kalsium abonat Baram, Pengemulsi Nabati (Lesitin Kedelai), Premiks Vitamin (A, B1, B2, B6, Asam Folat, B12, D, dan E), Natrium Askorbat (Vitamin C), Telur Bubuk (0,01%), Ekstrak Malt (0,01%).",en:eggs | en:gluten | en:milk | en:soybeans,en:halal,en:indonesia,en:indonesia | en:philippines,id:aluminum-sachet,40 g,40g,,,827.5,450,4.5,4,31,18,12.5,2,0,1.375,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8886008101091,8886008101091,AQUA,AQUA,Danone,en:beverages-and-beverages-preparations | en:beverages | en:waters | en:spring-waters | en:mineral-waters | id:air mineral,,,en:halal | en:certified-b-corporation | es:hecho-en-indonesia | en:Bangga Buatan Indonesia | en:Recycle Me,,en:indonesia,,1.5l,,"Alfamart, Astro Indonesia, Indomaret","Indonesia, Klaten",,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8886008101053,8886008101053,Aqua Botol 600 ml,Aqua btl,Danone,en:beverages-and-beverages-preparations | en:beverages | en:waters | en:spring-waters | en:mineral-waters | en:natural-mineral-waters,RH 30,,,,en:france | en:indonesia | en:timor-leste,,600 ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8997009510123,8997009510123,Orange water,orange water you.c1000,You C1000,en:beverages-and-beverages-preparations | en:plant-based-foods-and-beverages | en:beverages | en:waters | id:Isotonic water,"YOU-C1000 ISOTONIC DRINK TM E ORANGE WATER オレンジウォーター . Komposisi: Vitamin C 1000 mg (Ascorbic Acid, Sodium Ascorbate), 100% Jus Buah Orange Segar (Citrus Unshiu) 7,2 g, Natrium Klorida 5 mg. Kalsium Laktat 83 mg, Magnesium Klorida 25 mg, Kalium Fosfat 5 mg, Fruktosa, Gula, Orange Flavour, Beta-Carotene, Pengatur Keasaman dan Air sampai dengan 500 ml. Tanggal Kadaluarsa & Kode Produksi: Tertera pada botol. ⚫ Anjuran penyimpanan: Simpanlah di bawah suhu 30 °C. Jangan kena sinar matahari. Jangan dibekukan, isi dapat mengembang. Produsen: PT DJOJONEGORO C-1000 Jl. Raya Siliwangi km. 18,9, Cicurug Sukabumi 43359, Indonesia Tel.: (021) 79181416 Anjuran minum: 1 botol sehari. IKMAT",,en:halal,en:indonesia,en:indonesia,,500ml,500ml,,,134,32,0,0,8,8,,0,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8997035563414,8997035563414,POCARI SWEAT 500 ml,POCARI SWEAT 500 ml,otsuka,en:beverages-and-beverages-preparations | en:beverages | en:artificially-sweetened-beverages | en:diet-beverages | id:Isotonik,"Air, gula, pengatur keasaman, natrium klorida, kalium klorida, kalsium laktat, magnesium karbonat, perisa sintetik, jus sitrus, dan antioksidan asam askorbat. Tanpa pengawet dan pemanis buatan. Minuman rasa sitrus",,,,en:indonesia,,500ml,1 serving (250 ml),,,,24,0,,6,5.6,,0,0.12,0.048,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-3451790397622,3451790397622,Elle & vire desserts lactes fruits abricot,,Elle & Vire,en:dairies | en:fermented-foods | en:fermented-milk-products | en:desserts | en:dairy-desserts | en:fermented-dairy-desserts | en:fermented-dairy-desserts-with-fruits | en:yogurts | en:fruit-yogurts | en:Produit-laitier | fr:catégorie bien,"LAIT écrémé de vache, eau, sucre, abricot (6%), crème de LAIT de vache,
 fécule, additifs alimentaires : stabilisants : pectine, agar-agar, arômes naturels
 (goût abricot)",en:milk | en:Lait,en:made-in-france | fr:6 % de fruits | fr:Fabriqué en Normandie | fr:Lait frais,en:france | fr:Lait France,en:belgium | en:cote-d-ivoire | en:france | en:germany | en:indonesia | en:iraq | en:ireland | en:lebanon | en:luxembourg | en:morocco | en:spain | en:united-kingdom | en:world | en:Emirats Arabes Unis,en:fresh | en:pot-polymere-et-materiau-composite | fr:opercule-materiau-composite-et-etiquette-papier | fr:pot-en-plastique | fr:pot-plastique,4 x 125 g,125 g,Toutes enseignes GMS,"Condé-sur-Vire, France, Normandie",400,95,2.3,1.6,16.3,12.9,0,2.2,0.1,0.04,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-5010775204959,5010775204959,Cookie dough,,Nomo,,"Sugar, rice powder (dried rice syrup, rice starch, rice flour), cocoa butter*, vegetable oils (shea, coconut, sunflower, rapeseed), cocoa mass*, maize starch, inulin, rice flour, cocoa nibs*, emulsifier (lecithins), sea salt, raising agent (sodium bicarbonate), flavourings",en:eggs | en:gluten | en:peanuts,en:rainforest-alliance,,en:indonesia | en:united-kingdom,,,21.2 g,,,2341.98113207547,561.320754716981,34.9056603773585,20.7547169811321,59.9056603773585,27.8301886792453,,1.88679245283019,0.17688679245283,0.0707547169811321,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998866632287,8998866632287,Aquviva 600ml,Air Mineral Murni Alami,Aquviva,en:beverages-and-beverages-preparations | en:beverages | en:waters | en:spring-waters | en:mineral-waters,Air Mineral,,en:halal | en:SNI,en:indonesia,en:indonesia,,700ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition
off-id-8996001440049,8996001440049,ENERGEN COKLAT 34g,ENERGEN COKLAT 34g,Energen,en:plant-based-foods-and-beverages | en:plant-based-foods | en:breakfasts | en:cereals-and-potatoes | en:cereals-and-their-products | en:breakfast-cereals,"naredients: Sugar, Non-dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat (Coconut and/or P Oil), Sodium Caseinate, Stabilizer (Di-potassium Phosphate), Stabilizer (Sodium Polyphosphate Bulsifier (Sodium Stearoyl Lactate), Anticaking Agent (Silicon Dioxide)), Wheat Flour, Oats, Whey Po Cocoa Powder, Milk Powder, Corn, Calcium Carbonate, Chocolate Flavor, Salt, Emulsifier (Soy Lecitin Vitam remix (Vitamin A, B1, B2, B6, Folic Acid, B12, D and E), Egg Powder, Malt Extract. Alle formation: Contains Wheat, Milk, Oats, Soya, Egg, and Malt.",en:eggs | en:gluten | en:milk | en:soybeans,en:halal,en:indonesia,en:indonesia | en:philippines,,34g,1 serving (35 g),SM,Jakarta,1872.85714285714,428.571428571429,10,8.57142857142857,80,45.7142857142857,5.71428571428571,5.71428571428571,1.14285714285714,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992770094117,8992770094117,Saori Saos Tiram,SAORI Saus Tiram 23ml,Ajinomoto,en:condiments | en:sauces | en:oyster-sauces,,,,,en:indonesia,,23ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-3451790019685,3451790019685,Elle & vire desserts lactes mon grec myrtille,,Elle & Vire,en:dairies | en:fermented-foods | en:fermented-milk-products | en:desserts | en:dairy-desserts | en:fermented-dairy-desserts | en:fermented-dairy-desserts-with-fruits | en:yogurts | en:fruit-yogurts | en:Produit laitier,"LAIT écrémé de vache, crème (issue de LAIT de vache), sucre, eau, myrtille
 5,5%, protéines de LAIT, additifs alimentaires : stabilisants : pectine, agar-agar;
 fécule, arôme naturel (goût myrtille)",en:milk | en:Lait,en:pasteurized | en:made-in-france | fr:triman,,en:belgium | en:cote-d-ivoire | en:germany | en:indonesia | en:iraq | en:ireland | en:lebanon | en:luxembourg | en:martinique | en:spain | en:united-kingdom | en:Emirats Arabes Unis,en:pot-polymere-et-materiau-composite,4 x 125 g,125 g,,France,587,140,7.5,5.2,14.1,13.5,0,4.1,0.15,0.06,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-3451790019678,3451790019678,Elle & vire desserts lactes mon grec citron,,Elle & Vire,en:dairies | en:fermented-foods | en:fermented-milk-products | en:desserts | en:dairy-desserts | en:fermented-dairy-desserts | en:produit-laitier | fr:laticínios | fr:produtos-lácteos-fermentados | fr:sobremesas-de-laticínios,"Lait écrémé de vache, crème (issue de LAIT de vache), sucre, eau, citron 6%, protéines de LAIT, additifs alimentaires : stabilisant : pectine, agar-agar, fécule, arôme naturel (goût citron)",en:milk | en:Lait,,,en:belgium | en:cote-d-ivoire | en:germany | en:indonesia | en:iraq | en:ireland | en:lebanon | en:luxembourg | en:spain | en:united-kingdom | en:Emirats Arabes Unis,en:pot-polymere-et-materiau-composite,4 x 125 g,125 g,,France,582,139,7.5,5.2,13.8,13.2,0,4.1,0.24,0.096,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
